ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_escola,id_escola_nome,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_media_padronizada,ideb,projecao
2005,PI,Piauí,2211001,Teresina,22024824,ESCOLA MUNICIPAL PLANALTO ININGA,fundamental,iniciais (1-5),89.1,0.87482297,4.6244602,4.0,
2011,PI,Piauí,2211001,Teresina,22025421,ESCOLA MUNICIPAL ANTONIO DILSON FERNANDES,fundamental,finais (6-9),82.6,0.841277,4.7915001,4.0,
2017,PI,Piauí,2211001,Teresina,22026975,U E DOM SEVERINO,medio,todos (1-4),86.3,0.86695302,4.6337991,4.0,
2007,PI,Piauí,2211001,Teresina,22027092,U E PROFESSOR JOAO SOARES DA SILVA,fundamental,iniciais (1-5),75.6,0.75547999,5.3002329,4.0,3.0
2019,PI,Piauí,2211001,Teresina,22027629,U E PREFEITO FREITAS NETO,fundamental,finais (6-9),89.7,0.90076798,4.4178329,4.0,3.8
2023,PI,Piauí,2211001,Teresina,22027769,U E PROFESSORA AUREA FREIRE,fundamental,finais (6-9),96.5,0.967141,4.178833,4.0,
2011,PI,Piauí,2211001,Teresina,22028374,ESCOLA MUNICIPAL IOLANDA RAULINO,fundamental,finais (6-9),80.7,0.80902302,4.9048328,4.0,3.3
2017,PI,Piauí,2211001,Teresina,22028668,U E MELVIN JONES,fundamental,iniciais (1-5),72.9,0.72125,5.4894199,4.0,5.5
2023,PI,Piauí,2211001,Teresina,22029044,U E RAIMUNDO WALL FERRAZ,medio,todos (1-4),97.6,0.974053,4.071471,4.0,
2023,PI,Piauí,2211001,Teresina,22029087,U E SIGEFREDO PACHECO,medio,todos (1-4),94.8,0.949439,4.212423,4.0,
2021,PI,Piauí,2202026,Buriti dos Montes,22031804,U E ANTONIO DEROMI SOARES,medio,todos (1-4),93.5,0.931308,4.244014,4.0,4.2
2015,PI,Piauí,2206753,Nossa Senhora de Nazaré,22034196,ESCOLA MUNICIPAL FILOMENA BRAGA E SILVA,fundamental,iniciais (1-5),95.8,0.952923,4.2446852,4.0,4.0
2019,PI,Piauí,2202208,Campo Maior,22034242,U E PAULO FERRAZ,fundamental,finais (6-9),89.2,0.858401,4.6795001,4.0,4.0
2021,PI,Piauí,2205516,Juazeiro do Piauí,22035311,EMEF JULIO GOMES,fundamental,iniciais (1-5),100.0,1.0,4.020738,4.0,4.7
2017,PI,Piauí,2205516,Juazeiro do Piauí,22035320,U E DE JOAO ALVES DE MACEDO FILHO,medio,todos (1-4),95.7,0.955993,4.1486912,4.0,
2021,PI,Piauí,2203420,Domingos Mourão,22036369,U E MARIA ISAIAS DE JESUS,medio,todos (1-4),93.9,0.940155,4.229943,4.0,3.9
2011,PI,Piauí,2206357,Milton Brandão,22038086,UNID ESC DIOGO DA SILVA,fundamental,iniciais (1-5),88.8,0.89452302,4.4945569,4.0,3.4
2017,PI,Piauí,2210656,Sigefredo Pacheco,22040838,UNIDADE ESCOLAR SANTO ANTONIO DO CAMPO VERDE,fundamental,iniciais (1-5),93.0,0.896752,4.4869561,4.0,4.5
2011,PI,Piauí,2201002,Arraial,22042938,U E SILVESTRE ROCHA,fundamental,finais (6-9),83.8,0.82502699,4.8975,4.0,3.2
2011,PI,Piauí,2207751,Passagem Franca do Piauí,22045023,ESCOLA MUNICIPAL ATILA LIRA,fundamental,iniciais (1-5),87.9,0.828426,4.769815,4.0,3.4
2023,PI,Piauí,2208809,Regeneração,22045635,ESC MUL JOSE CAVALCANTE DE OLIVEIRA,fundamental,finais (6-9),91.0,0.908467,4.416167,4.0,
2015,PI,Piauí,2209807,São Gonçalo do Piauí,22045937,UNIDADE ESCOLAR VALDULCE RIBEIRO,fundamental,finais (6-9),87.2,0.86117101,4.5939999,4.0,3.9
2021,PI,Piauí,2210508,São Pedro do Piauí,22046445,CETI LANDRI SALES,medio,todos (1-4),97.0,0.976236,4.107155,4.0,3.1
2013,PI,Piauí,2204006,Francinópolis,22047891,UNID ESCOLAR MUNICIPAL ANTONIO XAVIER,fundamental,iniciais (1-5),84.1,0.82049602,4.932076,4.0,3.6
2021,PI,Piauí,2211308,Valença do Piauí,22051066,U E CONEGO ACILINO,fundamental,finais (6-9),92.3,0.915635,4.417,4.0,4.4
2013,PI,Piauí,2211308,Valença do Piauí,22051120,UNID ESC JAIME LIMA VERDE,fundamental,iniciais (1-5),91.9,0.912799,4.4302268,4.0,3.6
2011,PI,Piauí,2208908,Ribeiro Gonçalves,22052585,U E CELSO ANTUNES DE SOUSA,fundamental,finais (6-9),100.0,1.0,4.0498328,4.0,4.2
2011,PI,Piauí,2209203,Santa Filomena,22053190,U E SAO JOSE DA ACAO SOCIAL DIV C JESUS,fundamental,iniciais (1-5),77.6,0.76753998,5.1801472,4.0,4.9
2011,PI,Piauí,2211209,Uruçuí,22053620,CETI CICERO COELHO,fundamental,finais (6-9),92.5,0.92584401,4.3515,4.0,3.3
2009,PI,Piauí,2201705,Bertolínia,22054820,U E FLORISA SILVA,fundamental,finais (6-9),92.5,0.92304498,4.2870002,4.0,3.8
2005,PI,Piauí,2202752,Colônia do Gurguéia,22054871,ESCOLA TECNICA DA FAMILIA AGRICOLA DO GURGUEIA,fundamental,finais (6-9),88.7,0.88585502,4.4958792,4.0,
2017,PI,Piauí,2203909,Floriano,22058192,CETI JACOB DEMES,fundamental,finais (6-9),90.3,0.872989,4.5801668,4.0,4.4
2011,PI,Piauí,2205102,Itaueira,22059326,U E MONSENHOR UCHOA,fundamental,finais (6-9),83.7,0.83340299,4.8036671,4.0,3.0
2015,PI,Piauí,2210391,São Miguel do Fidalgo,22061134,ESC MUL JOAQUIM DIAS DE OLIVEIRA,fundamental,finais (6-9),88.5,0.88547301,4.4898329,4.0,4.4
2025,PI,Piauí,2201903,Bom Jesus,22062602,U E ARACI LUSTOSA,medio,todos (1-4),98.9,0.988591,4.081419,4.0,
2025,PI,Piauí,2204402,Gilbués,22064230,UNIDADE ESCOLAR JOAQUIM FIGUEIREDO ROCHA,fundamental,iniciais (1-5),82.6,0.840852,4.740799,4.0,
2021,PI,Piauí,2206605,Monte Alegre do Piauí,22064338,GINASIO MUNICIPAL NOSSA SENHORA DE FATIMA,fundamental,finais (6-9),99.1,0.990718,4.084333,4.0,4.5
2021,PI,Piauí,2207405,Palmeira do Piauí,22065342,U E MARTIN PINHEIRO,fundamental,finais (6-9),84.7,0.840749,4.709,4.0,4.8
2023,PI,Piauí,2202307,Canto do Buriti,22068120,UNID ESC FRANCISCO C DE MIRANDA,fundamental,iniciais (1-5),100.0,1.0,4.043636,4.0,
2007,PI,Piauí,2202505,Caracol,22068538,ESC MUL SANTO ANTONIO,fundamental,iniciais (1-5),93.7,0.93769401,4.2234802,4.0,
2025,PI,Piauí,2202505,Caracol,22069097,ESC MUL MARTINS FERREIRA DOS SANTOS,fundamental,finais (6-9),92.6,0.934977,4.248833,4.0,
2019,PI,Piauí,2202851,Coronel José Dias,22069704,UNID ESC MONSENHOR NESTOR,fundamental,finais (6-9),79.1,0.78658599,5.1279998,4.0,4.8
2019,PI,Piauí,2203453,Dom Inocêncio,22070850,ESC MUL MANOEL AUTO DE SOUSA,fundamental,iniciais (1-5),97.8,0.98358899,4.045701,4.0,4.2
2017,PI,Piauí,2210359,São Lourenço do Piauí,22071776,UNID ESC PROF IRACEMA VIEIRA RAMOS,fundamental,finais (6-9),88.8,0.889835,4.5241671,4.0,4.8
2019,PI,Piauí,2210607,São Raimundo Nonato,22072616,UNIDADE ESCOLAR JOSE CAETANO DOS SANTOS,fundamental,finais (6-9),92.7,0.930592,4.3270001,4.0,3.9
2015,PI,Piauí,2210607,São Raimundo Nonato,22072616,UNIDADE ESCOLAR JOSE CAETANO DOS SANTOS,fundamental,iniciais (1-5),94.3,0.91798699,4.4020839,4.0,3.3
2019,PI,Piauí,2210607,São Raimundo Nonato,22072977,UNIDADE ESCOLAR MADRE LUCIA,fundamental,iniciais (1-5),86.2,0.869762,4.6102848,4.0,3.7
2021,PI,Piauí,2202901,Corrente,22074325,ESCOLA MUNICIPAL MILTON DA CUNHA LUSTOSA,fundamental,iniciais (1-5),91.7,0.913571,4.36592,4.0,3.9
2023,PI,Piauí,2202901,Corrente,22074325,ESCOLA MUNICIPAL MILTON DA CUNHA LUSTOSA,fundamental,finais (6-9),100.0,1.0,4.043667,4.0,
2021,PI,Piauí,2202901,Corrente,22075135,ESCOLA MUNICIPAL JOAO BENICIO MAGALHAES,fundamental,iniciais (1-5),98.1,0.986287,4.071543,4.0,4.1
2025,PI,Piauí,2202901,Corrente,22075160,ESCOLA MUNICIPAL JOSE JOAQUIM DE OLIVEIRA,fundamental,iniciais (1-5),100.0,1.0,3.987574,4.0,
2011,PI,Piauí,2202778,Colônia do Piauí,22077863,ESC MUL ELIAS JOSE DE SOUSA,fundamental,finais (6-9),89.7,0.88735402,4.5046668,4.0,
2009,PI,Piauí,2207553,Paquetá,22080880,UNID ESC CELSO EULALIO,fundamental,iniciais (1-5),87.4,0.88466901,4.5166621,4.0,3.6
2009,PI,Piauí,2208007,Picos,22081046,ESC MUL FRANCISCO JEREMIAS DE BARROS,fundamental,iniciais (1-5),76.6,0.77241701,5.14258,4.0,
2013,PI,Piauí,2208007,Picos,22082204,U E DESEMBARGADOR VIDAL DE FREITAS,fundamental,finais (6-9),92.9,0.92632598,4.3410001,4.0,2.9
2019,PI,Piauí,2208007,Picos,22082298,U E DIRCEU M ARCOVERDE,medio,todos (1-4),75.3,0.76064199,5.2127442,4.0,4.1
2017,PI,Piauí,2208007,Picos,22082310,UNID ESC MUL DR URBANO M EULALIO,fundamental,iniciais (1-5),73.8,0.717731,5.5991278,4.0,4.9
2015,PI,Piauí,2209104,Santa Cruz do Piauí,22083022,CETI SEVERO MARIA EULALIO,fundamental,finais (6-9),85.6,0.829642,4.8028331,4.0,4.4
2023,PI,Piauí,2209377,Santa Rosa do Piauí,22083480,U E DOM EDILBERTO DINKELBORG,medio,todos (1-4),94.3,0.950385,4.159327,4.0,
2011,PI,Piauí,2210375,São Luis do Piauí,22083570,ESC MUNICIPAL PE MARCOS DE CARVALHO,fundamental,finais (6-9),92.2,0.91616899,4.4083328,4.0,3.0
2017,PI,Piauí,2210201,São José do Piauí,22084150,ESC MUL SAO JOAO BATISTA,fundamental,iniciais (1-5),77.2,0.74513102,5.3419609,4.0,4.0
2009,PI,Piauí,2208205,Pio IX,22086684,UNIDADE ESCOLAR MARIA MATUTINA DE ALENCAR,fundamental,iniciais (1-5),82.6,0.82512599,4.8320179,4.0,3.5
2019,PI,Piauí,2210300,São Julião,22087052,UNIDADE ESCOLAR JOVIANO MAXIMINO DE ALENCAR,fundamental,iniciais (1-5),95.2,0.95739698,4.1916771,4.0,4.2
2017,PI,Piauí,2209658,São Francisco de Assis do Piauí,22088300,UNID ESC CAP VITALINO DOS SANTOS,fundamental,finais (6-9),78.5,0.76921803,5.150167,4.0,4.2
2019,PI,Piauí,2202802,Conceição do Canindé,22088326,UNIDADE ESCOLAR NARCISO ALMEIDA,fundamental,finais (6-9),89.4,0.897578,4.5093331,4.0,4.3
2015,PI,Piauí,2211506,Vera Mendes,22091050,ESCOLA MUNICIPAL JOSE ANTONIO DA VERA,fundamental,iniciais (1-5),85.3,0.853854,4.6943669,4.0,4.1
2017,PI,Piauí,2205003,Itainópolis,22091424,UNID ESC ELIAS BEZERRA,fundamental,finais (6-9),88.7,0.89004803,4.5454998,4.0,4.1
2023,PI,Piauí,2206050,Massapê do Piauí,22093125,ESCOLA MUNICIPAL MANOEL JOAQUIM DE CARVALHO,fundamental,iniciais (1-5),83.3,0.846827,4.746493,4.0,
2023,PI,Piauí,2207777,Patos do Piauí,22095500,U E REUNIDA DE PATOS,medio,todos (1-4),100.0,1.0,4.04774,4.0,
2011,PI,Piauí,2208650,Queimada Nova,22099301,UNIDADE ESCOLAR HENRIQUE BENVINDO DE SOUSA,fundamental,iniciais (1-5),95.7,0.939376,4.2107382,4.0,
2013,PI,Piauí,2202455,Capitão Gervásio Oliveira,22100407,UNID ESC GERVASIO OLIVEIRA,fundamental,iniciais (1-5),97.3,0.97424501,4.0852051,4.0,3.9
2025,PI,Piauí,2210003,São João do Piauí,22100849,UNIDADE ESCOLAR SEN DIRCEU ARCOVERDE,fundamental,finais (6-9),100.0,1.0,3.953833,4.0,
2013,PI,Piauí,2210706,Simões,22101330,ESC MUN EUSTAQUIO CARVALHO,fundamental,iniciais (1-5),96.3,0.96420401,4.174593,4.0,4.5
2017,PI,Piauí,2202554,Caridade do Piauí,22102841,UNID ESC SAO JOSE,fundamental,finais (6-9),88.2,0.87402898,4.5609999,4.0,3.9
2019,PI,Piauí,2210805,Simplício Mendes,22104240,ESC MUN ENGENHEIRO ELDAN VELOSO,fundamental,finais (6-9),93.4,0.945665,4.252667,4.0,
2021,PI,Piauí,2211001,Teresina,22104860,U E MUNDIM FERRAZ,medio,todos (1-4),100.0,1.0,3.998357,4.0,2.9
2009,PI,Piauí,2211308,Valença do Piauí,22108173,UNID ESC OTO MARTINS VELOSO,fundamental,finais (6-9),81.8,0.82997602,4.8724999,4.0,3.7
2015,PI,Piauí,2205508,José de Freitas,22110801,ESCOLA MUNICIPAL MONSENHOR DEUSDEDIT CRAVEIRO DE MELO,fundamental,iniciais (1-5),87.1,0.87375098,4.6292701,4.0,3.8
2019,PI,Piauí,2205508,José de Freitas,22110801,ESCOLA MUNICIPAL MONSENHOR DEUSDEDIT CRAVEIRO DE MELO,fundamental,iniciais (1-5),87.8,0.87185401,4.630291,4.0,4.4
2023,PI,Piauí,2205458,Joca Marques,22110941,UNIDADE ESCOLAR ALICE DO SOCORRO CASTRO,fundamental,finais (6-9),92.0,0.916135,4.314,4.0,
2019,PI,Piauí,2208809,Regeneração,22111239,ESCOLA MUNICIPAL MIRIAN PORTELA,fundamental,iniciais (1-5),92.0,0.89396399,4.5244341,4.0,4.8
2021,PI,Piauí,2208874,Ribeira do Piauí,22112316,GIN MUL DIVINO ESP SANTO,fundamental,finais (6-9),98.5,0.985367,4.070167,4.0,5.0
2011,PI,Piauí,2200301,Alto Longá,22113509,UNID ESC WALMIRA CAMPOS S COSTA,fundamental,iniciais (1-5),90.7,0.93020099,4.3319349,4.0,3.7
2009,PI,Piauí,2203230,Currais,22115749,UNID ESC MARCO ANTONIO ARANTES COSTA,fundamental,finais (6-9),91.9,0.88903701,4.5295,4.0,
2013,PI,Piauí,2204600,Hugo Napoleão,22116818,ESCOLA MUNICIPAL CICERO LINO DO NASCIMENTO,fundamental,iniciais (1-5),95.9,0.96203798,4.1386638,4.0,3.4
2015,PI,Piauí,2211407,Várzea Grande,22119167,ESC MUN ZUMBI DOS PALMARES,fundamental,finais (6-9),87.0,0.87442398,4.570333,4.0,3.9
2023,PI,Piauí,2201770,Boa Hora,22119930,ESCOLA MUNICIPAL ZEZINHO DONDON,fundamental,finais (6-9),89.1,0.895018,4.420333,4.0,
2017,PI,Piauí,2210359,São Lourenço do Piauí,22126805,UNID ESC JOSE RUFINO DE SOUSA,fundamental,iniciais (1-5),85.4,0.85606098,4.685638,4.0,
2007,PI,Piauí,2200905,Aroazes,22130403,UNIDADE ESCOLAR MUNICIPAL MANOEL PORTELA DE CARVALHO,fundamental,iniciais (1-5),84.7,0.82833999,4.8730388,4.0,2.9
2015,PI,Piauí,2209971,São João do Arraial,22130926,ESCOLA MUNICIPAL DA LIBERDADE PAULO FREIRE,fundamental,finais (6-9),85.4,0.85280001,4.6824999,4.0,
2017,PI,Piauí,2205151,Jacobina do Piauí,22131043,U E SEVERO ROCHA,medio,todos (1-4),95.7,0.94499499,4.1994648,4.0,
2021,PI,Piauí,2205524,Júlio Borges,22132287,UNIDADE ESCOLAR ARIADSON BATISTA RIBEIRO,fundamental,finais (6-9),92.9,0.923863,4.3375,4.0,4.7
2021,PI,Piauí,2205573,Lagoa de São Francisco,22132597,U E ARTUR GONCALVES DE SOUSA,medio,todos (1-4),89.8,0.89726,4.501266,4.0,4.0
2019,PI,Piauí,2207850,Pavussu,22133470,ESC MUN ANTONIO JOSE RODRIGUES,fundamental,iniciais (1-5),86.2,0.86484402,4.6247239,4.0,4.6
2007,PI,Piauí,2207603,Parnaguá,22134115,ESC MUL MAURILHO RISSI,fundamental,finais (6-9),91.2,0.90831202,4.3658328,4.0,
2023,PI,Piauí,2202851,Coronel José Dias,22135243,U E MARGARIDA DA SILVA COSTA,medio,todos (1-4),97.1,0.973518,4.144767,4.0,
2019,PI,Piauí,2209955,São João da Varjota,22136223,ESCOLA MUNICIPAL LAURENICE NUNES VIANA,fundamental,finais (6-9),85.7,0.85402298,4.6966672,4.0,3.4
2007,PI,Piauí,2208403,Piripiri,22136371,CENTRO EDUCATIVO MUNICIPAL IRMA ANGELA,fundamental,finais (6-9),88.2,0.87955397,4.5228329,4.0,3.9
2009,PI,Piauí,2208403,Piripiri,22138757,CENTRO EDUC MUL DR ADAUTO C DE REZENDE,fundamental,iniciais (1-5),85.0,0.85795999,4.6940012,4.0,
2011,PI,Piauí,2208007,Picos,22139508,ESC MUL NOSSA SENHORA APARECIDA,fundamental,iniciais (1-5),90.9,0.87088698,4.5409112,4.0,4.0
2015,PI,Piauí,2209708,São Francisco do Piauí,22141928,ESCOLA MUNICIPAL RAIMUNDO DE MOURA FE,fundamental,iniciais (1-5),72.6,0.739712,5.4003658,4.0,
2021,PI,Piauí,2202174,Campo Largo do Piauí,22144820,,fundamental,finais (6-9),95.5,0.95413,4.222667,4.0,
2013,CE,Ceará,2300200,Acaraú,23000104,ARISTIDES FLORIANO DE OLIVEIRA EEIEF,fundamental,finais (6-9),83.0,0.82505101,4.7954998,4.0,3.8
2013,CE,Ceará,2300200,Acaraú,23000147,CAROLINO LOPES ARAUJO EEIEF,fundamental,finais (6-9),95.0,0.934053,4.3021669,4.0,3.5
2011,CE,Ceará,2302305,Bela Cruz,23001798,ANTONIO FAUSTINO DE MARIA EMEF,fundamental,finais (6-9),99.0,0.99206603,4.0268331,4.0,3.8
2005,CE,Ceará,2302305,Bela Cruz,23002000,JOSE LUDGERO DA SILVEIRA EMEF,fundamental,iniciais (1-5),96.9,0.96758097,4.1224022,4.0,
2017,CE,Ceará,2302602,Camocim,23003243,SEBASTIAO EEF SAO,fundamental,finais (6-9),86.9,0.86869401,4.5561671,4.0,5.1
2007,CE,Ceará,2304251,Cruz,23004363,PAULO FREIRE CEB,fundamental,iniciais (1-5),84.7,0.83054203,4.8678832,4.0,3.6
2009,CE,Ceará,2304707,Granja,23005653,ESMERINO ARRUDA FILHO EEF,fundamental,iniciais (1-5),92.3,0.93664998,4.2496228,4.0,2.8
2009,CE,Ceará,2306553,Itarema,23006080,ANTENOR ROMERO EMEF,fundamental,iniciais (1-5),100.0,1.0,4.012464,4.0,
2019,CE,Ceará,2306553,Itarema,23006307,EEM LUZIA ARAUJO BARROS,medio,todos (1-4),89.2,0.89183098,4.4731622,4.0,4.2
2009,CE,Ceará,2307809,Marco,23007524,MARIA JULIA NEVES EEF,fundamental,iniciais (1-5),98.5,0.985542,4.0189052,4.0,3.9
2019,CE,Ceará,2307809,Marco,23007648,EEM RICARDO DE SOUSA NEVES,medio,todos (1-4),91.8,0.92868698,4.2959471,4.0,3.7
2015,CE,Ceará,2307908,Martinópole,23008245,VICENTE ARRUDA DR EEIF,fundamental,finais (6-9),87.3,0.87778503,4.5621672,4.0,
2017,CE,Ceará,2308906,Morrinhos,23008300,EEM CARMINHA VASCONCELOS,medio,todos (1-4),92.2,0.92390603,4.300262,4.0,
2011,CE,Ceará,2305001,Guaraciaba do Norte,23010169,JOAO EUFRASIO FILHO EEIF,fundamental,finais (6-9),88.3,0.87785298,4.5786672,4.0,3.4
2023,CE,Ceará,2305308,Ibiapina,23010452,JOAO VAZ DE AGUIAR EEIEF,fundamental,finais (6-9),100.0,1.0,4.006833,4.0,
2011,CE,Ceará,2312304,São Benedito,23011580,PEDRO JOSE DA SILVA EMEB,fundamental,finais (6-9),94.7,0.951446,4.2293329,4.0,
2009,CE,Ceará,2313401,Tianguá,23011866,CORACAO DE MARIA CENTRO EDUCACIONAL,fundamental,iniciais (1-5),84.4,0.84798902,4.760458,4.0,3.6
2017,CE,Ceará,2313401,Tianguá,23012161,JUVENAL GONCALVES ARAGAO EEIF,fundamental,finais (6-9),97.1,0.974428,4.1053329,4.0,3.6
2009,CE,Ceará,2313401,Tianguá,23012838,ANTONIO JOSE DA ROCHA CENTRO EDUC,fundamental,finais (6-9),91.7,0.89771599,4.4151669,4.0,3.4
2007,CE,Ceará,2314102,Viçosa do Ceará,23014733,OITICICAS EEF,fundamental,finais (6-9),86.1,0.854182,4.6546669,4.0,3.0
2015,CE,Ceará,2314102,Viçosa do Ceará,23014822,FRANCISCO ROQUE DE ALMEIDA EEIF,fundamental,finais (6-9),94.1,0.942541,4.2414999,4.0,4.7
2009,CE,Ceará,2304509,Frecheirinha,23015845,FCO FERREIRA PONTES ESC,fundamental,iniciais (1-5),95.6,0.95759702,4.1306472,4.0,
2013,CE,Ceará,2308005,Massapê,23020520,AURELIANO LOPES EEF,fundamental,iniciais (1-5),96.0,0.94242698,4.1919618,4.0,3.6
2009,CE,Ceará,2308377,Miraíma,23021802,ABILIO ANTONIO ALVES EEB,fundamental,iniciais (1-5),93.6,0.93161798,4.3170509,4.0,
2021,CE,Ceará,2308377,Miraíma,23022060,EEMTI VICENTE ANTENOR FERREIRA GOMES,medio,todos (1-4),100.0,1.0,4.003555,4.0,3.9
2009,CE,Ceará,2312908,Sobral,23025204,,fundamental,finais (6-9),91.9,0.91927099,4.3523331,4.0,3.0
2017,CE,Ceará,2305902,Ipueiras,23028076,FRANCISCO SIMPLICIO DE FARIAS EEIEF,fundamental,finais (6-9),79.5,0.817936,4.8651671,4.0,3.4
2013,CE,Ceará,2305902,Ipueiras,23028858,FRANCISCO RIBEIRO LOPES EEF,fundamental,finais (6-9),65.8,0.66121399,6.0011668,4.0,3.6
2009,CE,Ceará,2311702,Reriutaba,23030011,DOMINGOS ARAUJO EEIF,fundamental,iniciais (1-5),93.1,0.92132503,4.2938628,4.0,3.1
2011,CE,Ceará,2303659,Catunda,23031123,EEF SAO ZACARIAS,fundamental,iniciais (1-5),93.0,0.93290401,4.247695,4.0,4.5
2023,CE,Ceará,2305209,Hidrolândia,23031530,EEM PRISCILA MACIEL DE FRANCA,medio,todos (1-4),95.6,0.949013,4.25841,4.0,
2017,CE,Ceará,2312205,Santa Quitéria,23033967,RAIMUNDO ALVES DE FREITAS ESC MUL ENS FUND,fundamental,finais (6-9),91.2,0.91589397,4.3614998,4.0,3.1
2021,CE,Ceará,2300754,Amontada,23034009,EEM DE AMONTADA,medio,todos (1-4),98.7,0.987894,4.009958,4.0,3.7
2013,CE,Ceará,2300754,Amontada,23035145,JONAS PEREIRA DE AZEVEDO E E B,fundamental,finais (6-9),87.2,0.86908001,4.5611668,4.0,4.3
2021,CE,Ceará,2306405,Itapipoca,23035684,EEFM ANASTACIO ALVES BRAGA,medio,todos (1-4),99.4,0.993971,4.045609,4.0,4.2
2011,CE,Ceará,2306405,Itapipoca,23035897,FRANCISCA DE MORAIS PONTES EEB,fundamental,finais (6-9),95.7,0.953803,4.2255001,4.0,3.0
2015,CE,Ceará,2306405,Itapipoca,23035900,FRANCISCO BEZERRA DE SOUSA EEB,fundamental,finais (6-9),93.3,0.93250102,4.3425002,4.0,4.1
2017,CE,Ceará,2306405,Itapipoca,23036486,MENINO DEUS EEB,fundamental,finais (6-9),97.3,0.964674,4.1188331,4.0,
2009,CE,Ceará,2306405,Itapipoca,23038152,PEDRO ALVES TEIXEIRA EEB,fundamental,finais (6-9),92.1,0.92158902,4.316,4.0,
2011,CE,Ceará,2306405,Itapipoca,23038322,JOSE MARIA DA SILVEIRA EEB,fundamental,finais (6-9),93.5,0.93602401,4.3255,4.0,2.8
2011,CE,Ceará,2313500,Trairi,23038519,ANTONIO FRANCISCO BRAGA EEF,fundamental,iniciais (1-5),98.7,0.98584098,4.0772018,4.0,4.7
2005,CE,Ceará,2312403,São Gonçalo do Amarante,23041510,EEFM EDITE ALCANTARA MOTA,fundamental,finais (6-9),93.6,0.93630201,4.2501359,4.0,
2005,CE,Ceará,2312403,São Gonçalo do Amarante,23041730,,fundamental,finais (6-9),93.1,0.91994798,4.3120818,4.0,
2009,CE,Ceará,2313807,Uruburetama,23044020,MARGARIDA MARIA BARBOSA VASCONCELOS EEIF,fundamental,finais (6-9),93.8,0.94320399,4.218833,4.0,
2009,CE,Ceará,2313351,Tejuçuoca,23046686,FELICISSIMO BERNARDO EEF,fundamental,iniciais (1-5),92.2,0.92820001,4.2922301,4.0,
2015,CE,Ceará,2302800,Canindé,23048123,VALDEMAR GOMES DA SILVA ESC MUL,fundamental,finais (6-9),83.0,0.83748001,4.7861671,4.0,4.6
2013,CE,Ceará,2302800,Canindé,23048204,ERNESTO ESC MUL FREI,fundamental,finais (6-9),85.4,0.850528,4.669333,4.0,3.8
2011,CE,Ceará,2302800,Canindé,23048336,FRANCISCO DELFINO GOMES ESC MUL,fundamental,finais (6-9),96.7,0.880458,4.5751672,4.0,
2017,CE,Ceará,2302800,Canindé,23048514,MANOEL JANUARIO DE LIMA ESC MUL,fundamental,finais (6-9),88.5,0.87524498,4.5391669,4.0,5.0
2023,CE,Ceará,2303006,Caridade,23049359,ARTUR SALVINO EEIF,fundamental,finais (6-9),96.6,0.965543,4.124167,4.0,
2011,CE,Ceará,2306603,Itatira,23050691,JOSE PAULO DE SOUSA ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL,fundamental,finais (6-9),95.8,0.95890701,4.1900001,4.0,3.5
2025,CE,Ceará,2306603,Itatira,23050764,EEM NAZARE GUERRA,medio,todos (1-4),97.3,0.973245,4.081533,4.0,
2019,CE,Ceará,2306603,Itatira,23050764,EEM NAZARE GUERRA,medio,todos (1-4),87.6,0.888147,4.4484372,4.0,3.8
2021,CE,Ceará,2310407,Paramoti,23051558,PAULO VI ESCOLA MUNICIPAL,fundamental,finais (6-9),100.0,1.0,3.9845,4.0,
2013,CE,Ceará,2301406,Aratuba,23052813,ISABEL HERMINIA PINTO EMEF,fundamental,iniciais (1-5),92.3,0.92283398,4.3152452,4.0,3.7
2011,CE,Ceará,2302107,Baturité,23053623,MARIA DE LOURDES DA SILVEIRA EEFMUN,fundamental,iniciais (1-5),83.6,0.832506,4.8611908,4.0,
2015,CE,Ceará,2306504,Itapiúna,23054751,DEMOCRITO ROCHA EEF,fundamental,finais (6-9),80.3,0.82105601,4.9048328,4.0,3.4
2021,CE,Ceará,2309805,Pacoti,23055995,MENEZES PIMENTEL EEM,medio,todos (1-4),94.1,0.938793,4.294152,4.0,5.2
2017,CE,Ceará,2303956,Chorozinho,23057653,LUIZ LIBERATO DE CARVALHO EEF,fundamental,finais (6-9),70.3,0.718611,5.6173329,4.0,3.9
2015,CE,Ceará,2303956,Chorozinho,23057688,MARIA JOANA DE CARVALHO EEF,fundamental,finais (6-9),79.3,0.79540998,5.0539999,4.0,5.1
2017,CE,Ceará,2303501,Cascavel,23060620,ROSA RIBEIRO LOPES EEF,fundamental,finais (6-9),77.6,0.76345301,5.2511668,4.0,
2009,CE,Ceará,2301000,Aquiraz,23061448,RITA PAULA DE BRITO EMEF,fundamental,iniciais (1-5),81.6,0.82132399,4.8291702,4.0,
2007,CE,Ceará,2303709,Caucaia,23062223,DALVA PONTES DA ROCHA EEIEF,fundamental,iniciais (1-5),89.8,0.89878601,4.4740582,4.0,3.3
2011,CE,Ceará,2303709,Caucaia,23062568,HELENA DE AGUIAR DIAS EEIEF,fundamental,finais (6-9),92.0,0.920753,4.3408332,4.0,4.0
