ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_escola,id_escola_nome,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_media_padronizada,ideb,projecao
2023,PB,Paraíba,2507002,Itaporanga,25031244,EMEF JUSTINA EMILIA CRIZANTO,fundamental,iniciais (1-5),100,1,4.405942,4.4,
2019,PB,Paraíba,2511004,Pedra Branca,25031600,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA LAURA DE SOUSA OLIVEIRA,fundamental,iniciais (1-5),94.1,0.93780702,4.7415628,4.4,4.8
2021,PB,Paraíba,2509008,Manaíra,25035444,EEEF PROFESSORA ANTONIA DINIZ MAIA,fundamental,finais (6-9),93.6,0.918269,4.743333,4.4,4.3
2023,PB,Paraíba,2513000,Salgadinho,25038877,ESC MUL SAO JOSE DA BATALHA,fundamental,finais (6-9),97.5,0.967636,4.551667,4.4,
2023,PB,Paraíba,2513406,Santa Luzia,25039288,EMEIEF JOVINO MACHADO DA NOBREGA,fundamental,finais (6-9),100,1,4.3565,4.4,
2023,PB,Paraíba,2506202,Frei Martinho,25041185,ECI AGUITONIO DANTAS,medio,todos (1-4),93.1,0.93772,4.672844,4.4,
2019,PB,Paraíba,2507705,Juazeirinho,25042190,EMEF JOSE PEIXE,fundamental,iniciais (1-5),86,0.85219502,5.1873159,4.4,6
2019,PB,Paraíba,2503902,Camalaú,25044737,GR ESC SEVERINO LUCAS DA SILVA,fundamental,iniciais (1-5),97.1,0.83333302,5.3313618,4.4,
2023,PB,Paraíba,2504702,Congo,25044788,EEEFM MANOEL ALVES CAMPOS,medio,todos (1-4),98.5,0.988055,4.454888,4.4,
2021,PB,Paraíba,2509701,Monteiro,25046080,EMEF II BENTO TENORIO DE SOUSA,fundamental,finais (6-9),100,1,4.412667,4.4,4.9
2023,PB,Paraíba,2514107,São João do Tigre,25047442,ESC MUL SEMEAO MONTEIRO DA COSTA,fundamental,finais (6-9),80.7,0.808715,5.4815,4.4,
2023,PB,Paraíba,2516508,Taperoá,25050648,EMEF ODACY VILAR,fundamental,iniciais (1-5),95.7,0.953318,4.564359,4.4,
2019,PB,Paraíba,2513943,São Domingos do Cariri,25053647,E M E I F M JOAO MARTINS DOS SANTOS,fundamental,finais (6-9),80.6,0.79033899,5.5433331,4.4,4.9
2021,PB,Paraíba,2510105,Nova Floresta,25056654,EMEF DELANE SANTOS,fundamental,iniciais (1-5),100,1,4.375486,4.4,4.6
2019,PB,Paraíba,2512002,Pocinhos,25057774,EMEF CASTRO ALVES,fundamental,iniciais (1-5),90.5,0.91184902,4.8493738,4.4,5.5
2023,PB,Paraíba,2516003,Solânea,25060635,EMEF ADELAIDE GRACINDO,fundamental,iniciais (1-5),95.2,0.952423,4.647676,4.4,
2023,PB,Paraíba,2515104,São Sebastião de Lagoa de Roça,25062557,EMEF ANTONIO PEDRO DOS SANTOS,fundamental,finais (6-9),89,0.896966,4.917167,4.4,
2021,PB,Paraíba,2500304,Alagoa Grande,25063065,EMEIF SEVERINO RAMALHO,fundamental,iniciais (1-5),80.3,0.794787,5.48599,4.4,4.4
2019,PB,Paraíba,2501104,Areia,25064169,EEEF MONS JOAO COUTINHO,fundamental,iniciais (1-5),95,0.94919002,4.677906,4.4,5.2
2023,PB,Paraíba,2500809,Araçagi,25066900,EMEF MARGARIDA PESSOA COUTINHO,fundamental,iniciais (1-5),94.3,0.942731,4.693025,4.4,
2019,PB,Paraíba,2504009,Campina Grande,25072145,EEEFM DOM LUIZ GONZAGA FERNANDES,fundamental,finais (6-9),76.4,0.75833797,5.7546668,4.4,4.8
2019,PB,Paraíba,2504009,Campina Grande,25072412,ECI VIRGINIUS DA GAMA E MELO,medio,todos (1-4),83.3,0.829404,5.3184738,4.4,
2023,PB,Paraíba,2504009,Campina Grande,25073656,EMEF GERIVALDO LUNA DE OLIVEIRA,fundamental,iniciais (1-5),100,1,4.406619,4.4,
2021,PB,Paraíba,2504009,Campina Grande,25073850,EMEF RAIMUNDO ASFORA,fundamental,iniciais (1-5),100,1,4.434259,4.4,4.8
2023,PB,Paraíba,2506806,Ingá,25081250,EMEIEF DJALMA RODRIGUES DE CARVALHO,fundamental,iniciais (1-5),98.3,0.987615,4.473072,4.4,
2021,PB,Paraíba,2513109,Salgado de São Félix,25083414,EMEIEF MARIANO TOMAZ,fundamental,finais (6-9),99.3,0.99389,4.4665,4.4,4.6
2023,PB,Paraíba,2507101,Itapororoca,25086049,E C I E E F M SEVERINO FELIX DE BRITO,medio,todos (1-4),95.3,0.95279,4.670183,4.4,
2019,PB,Paraíba,2505238,Cuité de Mamanguape,25087380,EMEF JOAO MAXIMINO,fundamental,iniciais (1-5),84.9,0.86392701,5.0821939,4.4,4.2
2019,PB,Paraíba,2512903,Rio Tinto,25087991,EMEF HERMAN LUNDGREN,fundamental,iniciais (1-5),85.4,0.86222303,5.061357,4.4,4.6
2023,PB,Paraíba,2512903,Rio Tinto,25088246,EM PRES RODRIGUES ALVES,fundamental,iniciais (1-5),97.8,0.984945,4.431545,4.4,
2021,PB,Paraíba,2509057,Marcação,25088467,EMEF PROFª RAIMUNDA SOARES DE LIMA,fundamental,iniciais (1-5),100,1,4.437143,4.4,4.3
2023,PB,Paraíba,2501807,Bayeux,25091018,EEEF VERALDO LEITE,fundamental,finais (6-9),89.4,0.887562,4.934,4.4,
2019,PB,Paraíba,2504603,Conde,25092030,EMEIEF JOAO GOMES RIBEIRO,fundamental,finais (6-9),84.5,0.86083502,5.1240001,4.4,4.4
2023,PB,Paraíba,2507507,João Pessoa,25094262,EEEFM PROFESSOR JOAO JOSE DA COSTA,fundamental,finais (6-9),86,0.863274,5.056167,4.4,
2023,PB,Paraíba,2507507,João Pessoa,25094580,EEEF JOSE DE ALENCAR,fundamental,iniciais (1-5),88.6,0.804646,5.422402,4.4,
2019,PB,Paraíba,2507507,João Pessoa,25095455,EMEF ANTENOR NAVARRO,fundamental,finais (6-9),89.4,0.89870399,4.8886671,4.4,4.2
2023,PB,Paraíba,2507507,João Pessoa,25095455,EMEF ANTENOR NAVARRO,fundamental,iniciais (1-5),83.7,0.837,5.238253,4.4,
2019,PB,Paraíba,2507507,João Pessoa,25095480,EMEIEF APOLONIO SALES DE MIRANDA,fundamental,iniciais (1-5),86.2,0.85508102,5.1604428,4.4,4.6
2019,PB,Paraíba,2507507,João Pessoa,25096001,EMEIEF GAL ANGELO FRANCISCO NOTARE,fundamental,iniciais (1-5),90.6,0.88610297,4.9684262,4.4,4.4
2023,PB,Paraíba,2507507,João Pessoa,25096036,EMEF GAL RODRIGO OTAVIO,fundamental,finais (6-9),98.8,0.988593,4.466,4.4,
2023,PB,Paraíba,2513703,Santa Rita,25099264,EEEF VARZEA NOVA,fundamental,iniciais (1-5),90.4,0.899127,4.944656,4.4,
2023,PB,Paraíba,2512408,Puxinanã,25111205,ESC TEC AGRICOLA JOAQUIM L DE QUEIROZ,fundamental,finais (6-9),94.7,0.948207,4.672,4.4,
2021,PB,Paraíba,2506905,Itabaiana,25111868,EMEIEF SEBASTIAO RODRIGUES DE MELO,fundamental,iniciais (1-5),93.1,0.928308,4.727207,4.4,4.4
2021,PB,Paraíba,2511202,Pedras de Fogo,25111957,ESC MUNICIPAL DE ENSINO FUNDAMENTAL EDGAR GUEDES DA SILVA,fundamental,finais (6-9),100,1,4.426333,4.4,3.9
2019,PB,Paraíba,2501807,Bayeux,25113054,EMEF ASSIS CHATEAUBRIAND,fundamental,iniciais (1-5),94.3,0.943905,4.6911778,4.4,4.8
2019,PB,Paraíba,2506608,Ibiara,25113283,EMEIF PROFESSORA ALICE LEITE,fundamental,iniciais (1-5),89.5,0.88221103,5.0114388,4.4,4.8
2021,PB,Paraíba,2512606,Quixabá,25116835,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL CICERO SULPINO DOS SANTOS,fundamental,finais (6-9),97.9,0.978081,4.5215,4.4,5.3
2023,PB,Paraíba,2500304,Alagoa Grande,25117130,EMEIF FIRMO SANTINO DA SILVA,fundamental,iniciais (1-5),91.2,0.917854,4.761519,4.4,
2023,PB,Paraíba,2508307,Lagoa Seca,25118773,EMEF IRMAO DAMIAO CLEMENTE,fundamental,finais (6-9),84.5,0.845782,5.194667,4.4,
2021,PB,Paraíba,2504074,Caraúbas,25123823,ESCOLA ECOLOGICA ALICE JORGE DA SILVA,fundamental,finais (6-9),90.1,0.895458,4.9165,4.4,3.7
2019,PB,Paraíba,2507507,João Pessoa,25139401,EMEIEF PROFA ANAYDE BEIRIZ,fundamental,finais (6-9),90.6,0.902426,4.848,4.4,4
2023,PE,Pernambuco,2601102,Araripina,26001721,ESCOLA VIRGILIO COELHO,fundamental,iniciais (1-5),99.6,0.995106,4.387226,4.4,
2021,PE,Pernambuco,2602001,Bodocó,26001985,ESCOLA MUL ANTONIO PEREIRA LIMA,fundamental,iniciais (1-5),88.7,0.882353,4.933499,4.4,
2021,PE,Pernambuco,2605301,Exu,26003821,ESCOLA NELSON ARAUJO,fundamental,finais (6-9),89.6,0.90632,4.861667,4.4,5.3
2019,PE,Pernambuco,2607307,Ipubi,26004488,ESCOLA NOSSA SENHORA DO SOCORRO,fundamental,finais (6-9),94.8,0.94737703,4.6586671,4.4,5.2
2021,PE,Pernambuco,2609907,Ouricuri,26005476,ESCOLA MUNICIPAL JOAQUIM ANGELIM FILHO,fundamental,finais (6-9),91.6,0.925805,4.754833,4.4,4.1
2019,PE,Pernambuco,2609907,Ouricuri,26005476,ESCOLA MUNICIPAL JOAQUIM ANGELIM FILHO,fundamental,finais (6-9),99.1,0.99337101,4.4613328,4.4,3.8
2021,PE,Pernambuco,2615607,Trindade,26008939,ESCOLA MUNICIPAL GIL NEI LINS DE ALENCAR,fundamental,finais (6-9),97.7,0.968073,4.547667,4.4,
2019,PE,Pernambuco,2609303,Mirandiba,26010100,ESCOLA ANDRE NUNES,fundamental,finais (6-9),93.7,0.93783897,4.7438331,4.4,4.5
2021,PE,Pernambuco,2610400,Parnamirim,26010151,ESCOLA DE REFERENCIA EM ENSINO MEDIO ODORICO MELO,medio,todos (1-4),99.8,1,4.404578,4.4,5
2023,PE,Pernambuco,2612208,Salgueiro,26011050,ESCOLA ANTONIO VIEIRA DE BARROS,fundamental,finais (6-9),91.4,0.918752,4.788667,4.4,
2021,PE,Pernambuco,2612208,Salgueiro,26011654,ESCOLA JOSE VITORINO DE BARROS,fundamental,finais (6-9),99,0.989615,4.453833,4.4,4.9
2021,PE,Pernambuco,2613503,São José do Belmonte,26013274,ESCOLA MUNICIPAL MANOEL NUNES MAGALHAES,fundamental,iniciais (1-5),97.6,0.977246,4.453,4.4,5.2
2021,PE,Pernambuco,2614006,Serrita,26013983,ESCOLA MUL ALFREDO FILGUEIRA SAMPAIO,fundamental,finais (6-9),100,1,4.442,4.4,4.9
2019,PE,Pernambuco,2606903,Iguaraci,26017598,ESCOLA ESTADUAL JOAQUIM ALVES DE FREITAS,medio,todos (1-4),98,0.97405303,4.5396399,4.4,3.5
2021,PE,Pernambuco,2612802,Santa Terezinha,26019469,ESCOLA MUL JOSE PAULINO DE SIQUEIRA,fundamental,finais (6-9),92.7,0.928238,4.692,4.4,4.6
2019,PE,Pernambuco,2612802,Santa Terezinha,26019469,ESCOLA MUL JOSE PAULINO DE SIQUEIRA,fundamental,finais (6-9),90,0.89780003,4.9471669,4.4,4.4
2021,PE,Pernambuco,2613909,Serra Talhada,26020971,ESCOLA DE REFERENCIA EM ENSINO MEDIO CORNELIO SOARES,medio,todos (1-4),87.3,0.873997,5.068569,4.4,5.1
2023,PE,Pernambuco,2613909,Serra Talhada,26021986,ESCOLA MUNICIPAL BARAO DO PAJEU,fundamental,finais (6-9),100,1,4.364333,4.4,
2019,PE,Pernambuco,2603009,Cabrobó,26031450,ESCOLA MUNICIPAL GEZUALDO FREIRE DE CARVALHO,fundamental,finais (6-9),98.1,0.982759,4.4650002,4.4,
2019,PE,Pernambuco,2611101,Petrolina,26035138,ESCOLA PROFESSORA WILMA WZELY CUNHA COELHO AMORIM,fundamental,finais (6-9),90.9,0.91235298,4.823833,4.4,5.2
2023,PE,Pernambuco,2611101,Petrolina,26036010,ESCOLA POETA JOSE RAULINO SAMPAIO,fundamental,finais (6-9),85,0.890762,4.995167,4.4,
2021,PE,Pernambuco,2611101,Petrolina,26036169,ESCOLA MANOEL MARINHO,fundamental,finais (6-9),100,1,4.361167,4.4,5.4
2019,PE,Pernambuco,2608057,Jatobá,26042525,ESCOLA NOSSA SENHORA APARECIDA - JATOBA,medio,todos (1-4),98.6,0.981686,4.4803071,4.4,3.8
2021,PE,Pernambuco,2602803,Buíque,26045842,ESCOLA MUNICIPAL ANTONIO YOYO,fundamental,iniciais (1-5),99.3,0.994898,4.392729,4.4,4.6
2021,PE,Pernambuco,2610806,Pedra,26047993,ESCOLA JOSE FIRMO CAVALCANTI,fundamental,iniciais (1-5),99.5,0.99469,4.377865,4.4,5.5
2019,PE,Pernambuco,2601706,Belo Jardim,26050200,ESCOLA PROFESSORA MARIA GALVAO,medio,todos (1-4),86.6,0.873501,5.081224,4.4,
2019,PE,Pernambuco,2603801,Capoeiras,26053446,ESCOLA JOSE PEDRO DA SILVA,fundamental,iniciais (1-5),91.9,0.93320698,4.7566018,4.4,4.4
2023,PE,Pernambuco,2604106,Caruaru,26055244,ESCOLA MUNICIPAL MARIA ANUNCIADA RODRIGUES,fundamental,iniciais (1-5),86.9,0.858026,5.182067,4.4,
2023,PE,Pernambuco,2604106,Caruaru,26056089,ESCOLA MUNICIPAL JOSE CLEMENTE DE SOUZA,fundamental,iniciais (1-5),91.7,0.913707,4.827747,4.4,
2019,PE,Pernambuco,2606408,Gravatá,26056623,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLETO CAMPELO,medio,todos (1-4),93.8,0.94194102,4.7202678,4.4,3.9
2019,PE,Pernambuco,2606408,Gravatá,26056984,ESCOLA CONEGO EUGENIO VILA NOVA,fundamental,iniciais (1-5),79.6,0.78635502,5.536108,4.4,4.7
2023,PE,Pernambuco,2608008,Jataúba,26057808,ESCOLA MUL JOSE HIGINO DE SOUSA,fundamental,finais (6-9),92,0.922943,4.750667,4.4,
2021,PE,Pernambuco,2610905,Pesqueira,26058960,ESCOLA DE REFERENCIA EM ENSINO MEDIO CRISTO REI,medio,todos (1-4),99.6,0.996982,4.430347,4.4,3.9
2021,PE,Pernambuco,2613008,São Bento do Una,26061295,COLEGIO CONEGO JOAO RODRIGUES,fundamental,finais (6-9),85.6,0.840578,5.2035,4.4,4.6
2023,PE,Pernambuco,2613107,São Caitano,26062895,ESCOLA MUL TEN JOSE FRANCISCO GRACIANO,fundamental,finais (6-9),97.7,0.976464,4.455667,4.4,
2021,PE,Pernambuco,2605806,Frei Miguelinho,26063522,ESCOLA TEOFILO SEVERINO DE ARRUDA,medio,todos (1-4),96.6,0.957308,4.562703,4.4,4.8
2019,PE,Pernambuco,2614501,Surubim,26065002,ESC MUL OLIVEIROS DE ANDRADE VASCONCELOS,fundamental,finais (6-9),84.8,0.84124303,5.235333,4.4,4.4
2023,PE,Pernambuco,2614501,Surubim,26065401,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANA FAUSTINA,medio,todos (1-4),92.8,0.923406,4.775528,4.4,
2021,PE,Pernambuco,2604908,Cumaru,26067803,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL GONCALVES DE LIMA,medio,todos (1-4),99.2,0.991611,4.478708,4.4,4.8
2019,PE,Pernambuco,2608909,Limoeiro,26069210,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA JANDIRA DE ANDRADE LIMA,medio,todos (1-4),96.9,0.96557403,4.5723629,4.4,4.6
2019,PE,Pernambuco,2608909,Limoeiro,26069555,ESCOLA SERAFICO RICARDO,medio,todos (1-4),95.5,0.96420097,4.5128222,4.4,3.7
2021,PE,Pernambuco,2610509,Passira,26070790,ESCOLA MUNICIPAL MARIA ALVES DE LIMA,fundamental,finais (6-9),97.4,0.969107,4.562667,4.4,3.9
2023,PE,Pernambuco,2602100,Bom Conselho,26072220,ESCOLA MARECHAL DANTAS BARRETO,fundamental,iniciais (1-5),93.2,0.942568,4.67598,4.4,
2021,PE,Pernambuco,2602407,Brejão,26073102,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ISMENIA LEMOS WANDERLEY,medio,todos (1-4),91.3,0.911903,4.803471,4.4,4.8
2019,PE,Pernambuco,2603306,Calçado,26074095,ESCOLA JOSE ATANASIO DE OLIVEIRA,fundamental,iniciais (1-5),93.5,0.93853199,4.737155,4.4,5.4
2023,PE,Pernambuco,2606002,Garanhuns,26076187,ESCOLA MUNICIPAL JOSE BRASILEIRO VILA NOVA,fundamental,finais (6-9),87.2,0.873153,5.026333,4.4,
2019,PE,Pernambuco,2608800,Lajedo,26078821,ESCOLA DOM EXPEDITO LOPES ENSINO INFANTIL E FUNDAMENTAL,fundamental,finais (6-9),81.1,0.82044202,5.3501668,4.4,4.3
2023,PE,Pernambuco,2608800,Lajedo,26078856,ESCOLA MUNICIPAL HENRIQUE DIAS,fundamental,finais (6-9),91.8,0.9201,4.7445,4.4,
2021,PE,Pernambuco,2610301,Paranatama,26079739,ESCOLA DE REFERENCIA EM ENSINO MEDIO NARCISO CORREIA,medio,todos (1-4),97.2,0.972246,4.561222,4.4,4.5
2023,PE,Pernambuco,2615102,Terezinha,26081180,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ALFREDO DAMASO,medio,todos (1-4),95.4,0.959745,4.585956,4.4,
2021,PE,Pernambuco,2613305,São Joaquim do Monte,26086409,ESC INTERMEDIARIA JOSE ANDRADE GUEDES,fundamental,finais (6-9),99.5,0.994666,4.405,4.4,4.7
2021,PE,Pernambuco,2604007,Carpina,26087944,ESCOLA MARECHAL RONDON,fundamental,finais (6-9),99.6,0.996463,4.378667,4.4,
2019,PE,Pernambuco,2605509,Ferreiros,26088770,COLEGIO MUNICIPAL DR FABIO CORREA DE OLIVEIRA,fundamental,iniciais (1-5),89.5,0.89598203,4.9284129,4.4,4.8
2019,PE,Pernambuco,2605509,Ferreiros,26088789,GRUPO ESCOLAR MUNICIPAL SEVERINA DE MELO FREIRE,fundamental,iniciais (1-5),92.2,0.92142701,4.8236642,4.4,5.9
2021,PE,Pernambuco,2606200,Goiana,26088959,ESCOLA MUNICIPAL IRMA MARIE ARMALLE FALGUIERES,fundamental,finais (6-9),96.8,0.967803,4.494833,4.4,4.4
2019,PE,Pernambuco,2606200,Goiana,26089297,ESCOLA MUNICIPAL PROFESSORA LIZETE MARIA DE SOUZA RODRIGUES,fundamental,iniciais (1-5),86.4,0.865013,5.0359712,4.4,4.7
2021,PE,Pernambuco,2608453,Lagoa do Carro,26090090,ESCOLA DAGOBERTO LOBO,fundamental,iniciais (1-5),93.8,0.943362,4.644474,4.4,5.9
2021,PE,Pernambuco,2609006,Macaparana,26090520,ESCOLA MIN EDSON MOURY FERNANDES,fundamental,iniciais (1-5),85.7,0.841328,5.204396,4.4,4.7
2021,PE,Pernambuco,2609501,Nazaré da Mata,26090864,ESCOLA DOM CARLOS COELHO - NAZARE,fundamental,finais (6-9),94.8,0.9467,4.693,4.4,4.6
2021,PE,Pernambuco,2610608,Paudalho,26091410,ESCOLA MUNICIPAL JOSE BONIFACIO,fundamental,finais (6-9),98.4,0.981862,4.458167,4.4,4.6
2023,PE,Pernambuco,2616506,Xexéu,26096072,ESCOLA MIRANDOLINA PESSOA DE QUEIROZ,medio,todos (1-4),96.6,0.970911,4.55254,4.4,
2023,PE,Pernambuco,2601409,Barreiros,26097508,ESCOLA MUNICIPAL EMILIO GERALDO PEREIRA,fundamental,iniciais (1-5),97.3,0.967127,4.585574,4.4,
2023,PE,Pernambuco,2601409,Barreiros,26097540,ESCOLA MUNICIPAL LUIZ BEZERRA DE MELLO,fundamental,iniciais (1-5),100,1,4.385623,4.4,
2019,PE,Pernambuco,2604205,Catende,26098172,ESCOLA MUNICIPAL VEREADOR JOSE ROBERTO ROGERIO DOS SANTOS,fundamental,iniciais (1-5),95,0.94334298,4.6973281,4.4,4.6
2019,PE,Pernambuco,2605202,Escada,26099098,ESCOLA MUNICIPAL GERONCIO FALCAO,fundamental,finais (6-9),99,0.99154103,4.4171672,4.4,
2023,PE,Pernambuco,2609204,Maraial,26100614,ESCOLA DE REFERENCIA EM ENSINO MEDIO FABIO DA SILVEIRA BARROS,medio,todos (1-4),95.5,0.964798,4.607386,4.4,
2019,PE,Pernambuco,2611408,Primavera,26102153,ESCOLA DE REFERENCIA EM ENSINO MEDIO ELISA MARQUES DE ASSIS,medio,todos (1-4),96,0.963359,4.5871391,4.4,3.7
2019,PE,Pernambuco,2611507,Quipapá,26102382,ESCOLA MUNICIPAL JOAO DE AMORIM BARROS,fundamental,finais (6-9),86.2,0.85821801,5.1255002,4.4,4.4
2023,PE,Pernambuco,2611804,Ribeirão,26102870,ESCOLA MUNICIPAL DR CAETANO MONTEIRO,fundamental,finais (6-9),100,1,4.365667,4.4,
2023,PE,Pernambuco,2614857,Tamandaré,26103362,ESCOLA ALMIRANTE TAMANDARE,fundamental,finais (6-9),97.9,0.978905,4.5125,4.4,
2021,PE,Pernambuco,2606804,Igarassu,26105330,ESCOLA JOSE JORGE DE FARIAS SALES,fundamental,finais (6-9),100,1,4.404833,4.4,4.3
2023,PE,Pernambuco,2600054,Abreu e Lima,26106655,EM - ESCOLA MUNICIPAL PEDRO SALVIANO FILHO,fundamental,iniciais (1-5),94.6,0.935683,4.732544,4.4,
2021,PE,Pernambuco,2600054,Abreu e Lima,26106698,ESCOLA ORFANATO ESTRELA DE BETHEL,fundamental,finais (6-9),98.9,0.989386,4.404,4.4,4.5
2023,PE,Pernambuco,2600054,Abreu e Lima,26107074,ESCOLA PROFESSORA AZINETE RAMOS CARNEIRO,fundamental,finais (6-9),90.5,0.907243,4.898,4.4,
2021,PE,Pernambuco,2603454,Camaragibe,26107678,ESCOLA MINISTRO JARBAS PASSARINHO,fundamental,finais (6-9),87.1,0.871062,5.005667,4.4,5.2
2021,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26108461,ESCOLA MUNICIPAL JOAO BOSCO DE SENA,fundamental,finais (6-9),100,1,4.447,4.4,5
2019,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26109140,ESCOLA MUNICIPAL PROFESSOR ROBERTO INACIO DA SILVA,fundamental,finais (6-9),94.8,0.94438303,4.6778331,4.4,4.6
2019,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26109417,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,fundamental,iniciais (1-5),94.6,0.95024198,4.6140509,4.4,4.6
2023,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26110229,ESCOLA PROFESSORA ODETE ANTUNES,fundamental,finais (6-9),91.9,0.913803,4.866833,4.4,
2019,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26111209,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BENEDITO CUNHA MELO,medio,todos (1-4),89.2,0.89827698,4.8834629,4.4,
2023,PE,Pernambuco,2609402,Moreno,26111926,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA DO CEU BANDEIRA,medio,todos (1-4),98,0.981468,4.446798,4.4,
2021,PE,Pernambuco,2609600,Olinda,26113392,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR RENATO FONSECA,medio,todos (1-4),99.6,0.996306,4.428417,4.4,4.9
2023,PE,Pernambuco,2609600,Olinda,26113635,ESCOLA MARIA EMILIA ROMEIRO ESTELITA,medio,todos (1-4),100,1,4.431668,4.4,
2023,PE,Pernambuco,2609600,Olinda,26113953,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO COSTA AZEVEDO,fundamental,finais (6-9),83.7,0.815908,5.4455,4.4,
2019,PE,Pernambuco,2609600,Olinda,26114135,ESCOLA SANTO INACIO DE LOYOLA,fundamental,finais (6-9),96.3,0.96307099,4.5843329,4.4,4.1
2021,PE,Pernambuco,2610707,Paulista,26116120,ESCOLA MUNICIPAL MINISTRO MARCOS FREIRE,fundamental,finais (6-9),98.7,0.97844,4.488,4.4,5.2
2021,PE,Pernambuco,2611606,Recife,26122510,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLOVIS BEVILAQUA,medio,todos (1-4),97.3,0.971583,4.542666,4.4,4.4
2023,PE,Pernambuco,2611606,Recife,26122847,ESCOLA DE REFERENCIA EM ENSINO MEDIO AMAURY DE MEDEIROS,medio,todos (1-4),97.2,0.972909,4.496671,4.4,
2021,PE,Pernambuco,2611606,Recife,26126443,ESCOLA NOSSA SENHORA DE FATIMA - RN,medio,todos (1-4),100,1,4.375315,4.4,4.3
2019,PE,Pernambuco,2611606,Recife,26126605,ESCOLA TOME GIBSON,fundamental,finais (6-9),89.7,0.89531201,4.921833,4.4,3.9
2019,PE,Pernambuco,2611606,Recife,26128195,ESCOLA DE REFERENCIA EM ENSINO MEDIO JARBAS PERNAMBUCANO,medio,todos (1-4),92.9,0.933514,4.6806359,4.4,4.4
2021,PE,Pernambuco,2611606,Recife,26128390,ESCOLA MUNICIPAL PAULO VI,fundamental,finais (6-9),100,1,4.394167,4.4,4.6
2023,PE,Pernambuco,2613701,São Lourenço da Mata,26129647,ESCOLA MUNICIPAL FRANCISCO TAVARES DE MOURA,fundamental,iniciais (1-5),100,1,4.365535,4.4,
2019,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26129876,ESCOLA MUNICIPAL JOAQUIM NABUCO,fundamental,iniciais (1-5),97.7,0.97222197,4.568974,4.4,4.6
2021,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26129922,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUISA GUERRA,medio,todos (1-4),93.5,0.935978,4.724478,4.4,4.5
2019,PE,Pernambuco,2607208,Ipojuca,26131269,ESCOLA MUNICIPAL SANTA RITA,fundamental,iniciais (1-5),90.2,0.909091,4.8886132,4.4,
2021,PE,Pernambuco,2607208,Ipojuca,26131692,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MARIO ALVES DA SILVA,medio,todos (1-4),95.7,0.952716,4.594296,4.4,4.5
2021,PE,Pernambuco,2608404,Jurema,26133920,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ANTONIO BARBOSA JUNIOR,medio,todos (1-4),99.3,0.993305,4.428408,4.4,4.4
2023,PE,Pernambuco,2601607,Belém do São Francisco,26135102,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL TIA ZITA,fundamental,iniciais (1-5),97.1,0.969241,4.562422,4.4,
2021,PE,Pernambuco,2609600,Olinda,26135543,ESCOLA MUNICIPAL NOSSA SENHORA DO MONTE,fundamental,iniciais (1-5),100,1,4.437274,4.4,5.9
2021,PE,Pernambuco,2601102,Araripina,26143828,ESCOLA ANTONIO LAURINDO,fundamental,iniciais (1-5),100,1,4.379139,4.4,4
2019,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26148196,ESCOLA MUN JOSE CLARINDO GOMES,fundamental,iniciais (1-5),96.1,0.96155,4.6231532,4.4,4.6
2023,PE,Pernambuco,2601706,Belo Jardim,26150654,ESCOLA MUNICIPAL NOSSA SENHORA DO BOM CONSELHO,fundamental,iniciais (1-5),90.7,0.9093,4.889685,4.4,
2019,PE,Pernambuco,2608800,Lajedo,26162318,ESCOLA MUNICIPAL CLEMENTINO FRANCISCO DE LIMA,fundamental,iniciais (1-5),93.5,0.937621,4.7352619,4.4,5
2023,PE,Pernambuco,2611606,Recife,26166640,ESCOLA MUNICIPAL DE AGUA FRIA,fundamental,iniciais (1-5),98.6,0.990017,4.442685,4.4,
